name,url,id,error_orig,type_error_orig,error_app,type_error_app,pdfs,pdf_avec_criteres
Prévenir et gérer les inondations,/aides/ad50-prevenir-et-gerer-les-inondations/,95044,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2017/07/Fiche-Dispositifs-Eaux-et-Milieux-Aquatiques-Inondations.pdf', 'https://www.grandest.fr/wp-content/uploads/2017/07/2016-sp-12-DEA-Prevention-et-gestion-des-inondations-Annexe-2.pdf']",True
Appuyer la gouvernance et la structuration de maîtrise d'ouvrage de projets structurants dans le domaine de l'eau,/aides/2f8d-appuyer-la-gouvernance-et-la-structuration-de/,95045,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2017/07/appuyer-la-gouvernance-et-la-structuration-de-maitrise-douvrage-de-projets-structurants-dans-le-domaine-de-leau-reglement.pdf', 'https://www.grandest.fr/wp-content/uploads/2017/07/Fiche-Dispositifs-Eaux-et-Milieux-Aquatiques-Gouvernance-et-structuration.pdf']",True
Soutenir les initiatives interculturelles ou interreligieuses,/aides/32ae-soutien-aux-initiatives-interculturelles-ou-i/,95046,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/06/dispositifs-interreligieux.pdf'],True
Lutter contre la vacance et les logements énergivores,/aides/e73a-soutien-a-la-lutte-contre-la-vacance-et-les-l/,95047,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/dispositif-de-soutien-habitat-au-01042020.pdf'],True
Soutenir l'amélioration du cadre de vie et des services de proximité,/aides/1295-soutien-a-lamelioration-du-cadre-de-vie-et-de/,95048,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/reglement-cadre-de-vie.pdf'],True
Soutenir les projets innovants au titre des démarches Leader (mesure 16.7 A des PDR),/aides/e750-accompagnement-des-projets-innovants-au-titre/,95049,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/ri-accompagnement-projets-innovants-demarches-leader.pdf'],True
Soutenir les centralités rurales et urbaines,/aides/ae72-soutien-aux-centralites-rurales-et-urbaines/,95050,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/reglement-centralites.pdf'],True
Traiter et requalifier des friches publiques,/aides/e5f1-soutien-a-la-resorption-des-friches-et-des-ve/,95051,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/reglement-friches-mai-2021.pdf'],True
Soutenir la couverture régionale en SCoT,/aides/8f50-soutien-a-la-couverture-regionale-en-scot/,95052,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/couverture-reg-scot-sp2630-121219.pdf'],True
Aider aux investissements des entreprises de première transformation du bois,/aides/f8f5-aide-aux-investissements-des-entreprises-de-p/,95053,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/a5-dispositif-scierie-transformation-bois-v2019.pdf'],True
Soutenir les investissements au titre du renouvellement urbain - Politique de la ville,/aides/4aa1-soutien-aux-investissements-au-titre-du-renou/,95054,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/reglement-pv-ru.pdf'],True
Soutenir les projets de télésanté/télémédecine,/aides/cc02-soutien-aux-projets-de-telesantetelemedecine/,95055,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/grand-est-telemedecine-telesante-1.pdf'],True
Mener des projets qui visent à mutualiser les compétences et/ou les pratiques des professionnels de santé et de la prévention au sein des territoires.,/aides/7405-soutien-aux-dynamiques-territoriales-de-sante/,95056,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/05/soutien-aux-dynamiques-territoriales-de-sante-2021.pdf'],True
Financer l'investissement des maisons de santé pluri-professionnelles,/aides/f52b-soutien-aux-maisons-de-sante-pluri-profession/,95057,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/04/soutien-a-la-creation-de-msp-2021.pdf'],True
"Mener des actions de promotion, de prévention et d'éducation à la santé",/aides/9c77-soutien-aux-actions-de-promotion-de-preventio/,95058,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2018/03/promotion-et-education-pour-la-sante.pdf'],True
Offrir un cadre d’expression nouveau aux jeunes du Grand Est,/aides/6f4d-le-conseil-regional-des-jeunes-du-grand-est/,95059,True,,False,url not starting with http,[],False
Promouvoir les productions régionales,/aides/b311-promotion-des-productions-regionales/,95060,False,Status 404,False,url not starting with http,[],False
"Soutenir les progrès dans les secteurs de l'agriculture, la viticulture et la forêt",/aides/3a12-soutien-au-progres-dans-les-secteurs-de-lagri/,95061,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/10/daf-soutenir-le-progres-290617.pdf'],True
Favoriser la mobilité internationale des étudiants,/aides/1449-aide-a-la-mobilite-internationale-des-etudian/,95063,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2017/01/annexe-1-reglement-bmi11.pdf', 'https://www.grandest.fr/wp-content/uploads/2017/01/attestation-de-mobilite-engagement-etudiant.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/guide-arpege-usagers-aides-dematerialisees.pdf']",True
Mener des projets d'énergie renouvelable (EnR),/aides/61de-soutien-projet-energie-renouvelable-enr-accom/,95064,True,,False,url not starting with http,[],False
Mener des études de faisabilité méthanisation,/aides/bccb-soutien-aux-etudes-de-faisabilite-methanisati/,95065,True,,False,url not starting with http,[],False
Développer la géothermie de surface,/aides/9aca-soutien-a-la-geothermie-de-surface/,95066,True,,False,url not starting with http,[],False
Développer le solaire thermique (production d'eau chaude par capteurs solaires),/aides/c5da-soutien-au-solaire-thermique/,95067,True,,False,url not starting with http,[],False
Développer le bois énergie,/aides/2521-soutien-au-bois-energie/,95068,True,,False,url not starting with http,[],False
Développer le photovoltaïque,/aides/68aa-soutien-au-photovoltaique/,95069,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/01/0302-dispositif-photovoltaique-2021.pdf'],True
Développer l'hydro-électricité,/aides/89c4-soutien-a-lhydro-electricite/,95070,True,,False,url not starting with http,[],False
Accompagner des projets collaboratifs pour la rénovation énergétique des logements,/aides/5f06-developpement-de-loffre-de-service-pour-la-re/,95071,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/01/developpement-de-loffre-de-service-pour-la-renovation-energetique-globale-et-performante-dispositif.pdf'],True
Rénover pour atteindre de basse consommation des copropriétés,/aides/75c8-renovation-basse-consommation-des-copropriete/,95072,False,Status 404,False,url not starting with http,[],False
Financer la rénovation énergétique des bâtiments publics et associatifs,/aides/883d-renovation-energetique-des-batiments-publics-/,95073,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/01/02022-dispositif-reno-bat-publ-et-asso-2021.pdf'],True
Réaliser des diagnostics d'énergie de bâtiments publics et associatifs,/aides/2dd1-diagnostic-des-batiments-publics-et-associati/,95074,True,,False,url not starting with http,[],False
Rénover les logements sociaux,/aides/8aad-renovation-energetique-des-logements-sociaux/,95075,True,,False,url not starting with http,[],False
Encourager l'emploi,/aides/7dee-emploi-associatif/,95076,False,Status 404,False,url not starting with http,[],False
Soutenir les manifestations sportives,/aides/18eb-soutien-aux-manifestations-sportives/,95077,True,,True,,"['https://www.grandest.fr/wp-content/uploads/2016/11/1040-annexe-1-reglement-manifestations-sportives-180322-1.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/guide-arpege-usagers-aides-dematerialisees.pdf']",True
Soutenir les clubs sportifs de haut niveau,/aides/a5ab-soutien-aux-clubs-sportifs-de-haut-niveau/,95078,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2016/11/annexe-19cp-1374-reglement-chn.pdf'],True
Soutenir l'acquisition de matériel sportif,/aides/9e26-soutien-a-lacquisition-de-materiel-sportif/,95079,True,,True,,"['https://www.grandest.fr/wp-content/uploads/2016/11/acquisition-materiel-sportif-sp012019.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/guide-arpege-usagers-aides-dematerialisees.pdf']",True
Financer les investissements sportifs,/aides/6c6b-soutien-aux-investissements-sportifs/,95080,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2016/11/ri-investissements-sportifs-2018.pdf'],True
Soutenir les ligues et comités sportifs régionaux,/aides/1ad3-soutien-aux-ligues-et-comites-sportifs-region/,95081,True,,False,url not starting with http,['https://www.grandest.fr/wp-content/uploads/2017/06/dossier-type-ligues-2018-2021.pdf'],True
Suivi du nouvel exploitant,/aides/1c42-suivi-du-nouvel-exploitant/,95083,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2016/11/4-suivi-nouvel-exploitant-formulaire-2022.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/4-suivi-nouvel-exploitant-reglement-v21092018.pdf']",True
Etre parrainer pour un stage dans le domaine agricole,/aides/7b87-stage-de-parrainage/,95084,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2016/11/a4-reglement-stage-de-parrainage.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/2-stage-parrainage-formulaire-2022.pdf']",True
Etre soutenu dans la mise en place de projets agricoles,/aides/ad76-soutien-regional-a-linstallation-en-agricultu/,95085,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2016/11/a3-reglement-sria.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/3-soutien-installation-formulaire-2022.pdf']",True
Etre soutenu dans le développement d'installations agricoles,/aides/0dd4-conseil-a-linstallation/,95086,True,,False,url not starting with http,"['https://www.grandest.fr/wp-content/uploads/2016/11/1-aide-conseil-formulaire-2022.pdf', 'https://www.grandest.fr/wp-content/uploads/2016/11/1-aide-conseil-reglement-v21092018.pdf']",True
Mutualiser un responsable des services informatiques,/aides/786b-copie-12h51-mutualiser-un-delegue-a-la-protec/,98465,True,,False,url not starting with http,[],False
Accompagner la transformation numérique des collectivités territoriales,/aides/243a-copie-13h06-mutualiser-un-delegue-a-la-protec/,98466,True,,False,url not starting with http,[],False
Réaliser des diagnostics territoriaux de l'ESS - Observatoire de l'ESS,/aides/9ff1-copie-10h43-appuyer-lemergence-de-cooperation/,98582,True,,False,url not starting with http,['http://www.cress-aura.org/sites/default/files/2019-02-08-panorama_bd.pdf'],True
Appuyer au montage d’un projet de conciergerie de territoire,/aides/c680-copie-10h58-observatoire-regional-de-less/,98585,True,,False,url not starting with http,[],False
"Soutenir les associations d'éducation à la nature, à l'environnement et au développement durable",/aides/9f0b-copie-09h34-soutien-pluriannuel-a-destination/,98915,False,url changed to https://www.grandest.fr/appel-a-projet/soutien-pluriannuel-pour-les-associations-deducation-a-lenvironnement/,False,url not starting with http,[],False
Aider à la recherche de financements européens,/aides/38e4-aider-a-la-recherche-de-financements-europeen/,102937,True,,False,url not starting with http,[],False
Soutenir les projets d'information et de débat sur l'Europe en Ile-de-France,/aides/fa18-soutenir-les-projets-dinformation-et-de-debat/,102938,True,,False,url changed to https://mesdemarches.iledefrance.fr/aides/#/cridfprd/,[],False
Soutenir les initiatives favorisant les expressions citoyennes,/aides/a8dd-soutien-aux-expressions-citoyennes/,103234,True,,False,url not starting with http,"['http://www.iledefrance.fr/sites/default/files/medias/rapports/RAPCR161-16DEL.pdf', 'http://www.iledefrance.fr/sites/default/files/medias/rapports/RAPCR161-16RAP.pdf']",True
Soutenir les radios locales d’Île-de-France,/aides/c2db-soutien-regional-aux-radios-locales-dile-de-f/,103235,True,,False,url not starting with http,[],False
Acheter des équipements sportifs en faveur des personnes en situation de handicap,/aides/d741-aide-a-lachat-dequipements-sportifs-en-faveur/,103237,True,,False,url not starting with http,[],False
Bénéficier d'une aide à la pratique sportive pour les athlètes de haut niveau et intervenir en tant qu'ambassadeur auprès des lycéens et apprentis,/aides/57b7-ambassadeurs-du-sport-de-la-region-ile-de-fra/,103238,False,Status 404,False,url not starting with http,[],False
Soutenir les Clubs Excellence d’Ile-de-France,/aides/20e9-les-clubs-excellence-dile-de-france/,103239,True,,False,url not starting with http,[],False
Accueillir des délégations sportives internationales,/aides/18ac-ile-de-france-terre-dexcellence-sportive-pour/,103240,True,,False,url not starting with http,[],False
"Soutenir les évènements sportifs s’inscrivant dans une démarche « sport santé, sport bien-être »",/aides/6ef1-plan-sport-oxygene-evenements/,103241,False,url changed to https://www.iledefrance.fr/plan-sport-oxygene-soutien-aux-evenements-sportifs-sante-et-bien-etre,False,url not starting with http,[],False
Soutenir les évènements sportifs,/aides/ebcd-soutien-aux-evenements-sportifs/,103242,True,,False,url not starting with http,[],False
Soutenir les initiatives en faveur des femmes en difficulté,/aides/a5eb-aide-regionale-a-linvestissement-en-faveur-de/,103243,False,url changed to https://www.iledefrance.fr/soutien-lhebergement-aux-services-et-accueils-de-jour-destines-aux-femmes-en-difficulte,False,url not starting with http,[],False
Soutenir l'acquisition d'équipements et la sécurisation des professionnels de santé libéraux,/aides/b347-soutien-au-maintien-et-a-la-securisation-des-/,103245,True,,False,url not starting with http,[],False
Soutenir l’expérimentation en e-santé,/aides/428b-soutien-a-lexperimentation-en-e-sante/,103246,True,,False,url not starting with http,[],False
"Se doter d'un équipement sportif pour développer la pratique du sport santé et bien-être, notamment pour le public féminin et les personnes en situation de handicap",/aides/1175-plan-sport-oxygene-equipement/,103247,False,url changed to https://www.iledefrance.fr/plan-sport-oxygene-acquisition-dequipements-sportifs-sante-et-bien-etre,False,url not starting with http,[],False
Soutenir les structures innovantes dans les domaines du handicap et de la dépendance,/aides/066c-aide-aux-structures-innovantes-dans-les-domai/,103248,True,,False,url not starting with http,[],False
Soutenir les projets de restauration et de numérisation d’œuvre d’un fonds patrimonial identifié,/aides/2c39-aide-a-la-restauration-et-numerisation-duvre-/,103252,True,,False,url not starting with http,[],False
"Soutenir la construction, la restauration, l’aménagement des musées et la numérisation des collections",/aides/3878-aide-a-la-construction-la-restauration-lamena/,103253,True,,False,url not starting with http,[],False
Mener une étude de faisabilité pour le développement d’unités de méthanisation,/aides/d99e-developpement-dunites-de-methanisation-en-ile/,103255,False,url changed to https://www.iledefrance.fr/developpement-dunites-de-methanisation-etudes,False,url not starting with http,[],False
"Faire des travaux de réhabilitation, de mise aux normes de sécurité et d'accessibilité ou d'extension de centres de formation sanitaire",/aides/848a-fonds-durgence-pour-les-ecoles-et-instituts-d/,103256,False,Status 404,False,url not starting with http,[],False
Mener des actions pilotes en matière de mobilité,/aides/5d58-plan-route-innovation-et-actions-pilotes-en-m/,103257,True,,False,url not starting with http,[],False
Améliorer la desserte des lycées et des îles de loisirs - Plan Route,/aides/aa19-plan-route-amelioration-de-la-desserte-des-ly/,103258,True,,False,url not starting with http,[],False
"Financer des équipements, des études et des plans relatifs au management de la mobilité",/aides/e2e8-plan-route-management-de-la-mobilite/,103259,True,,False,url not starting with http,[],False
Mettre en œuvre des travaux d’aménagements et d’équipements d’infrastructures pour traiter des sites dangereux en matière de sécurité routière,/aides/5464-securite-routiere-actions-portant-sur-linfras/,103260,True,,False,url not starting with http,[],False
Soutenir la sécurisation et la suppression des passages à niveau,/aides/0df4-securite-routiere-soutien-a-la-securisation-e/,103261,True,,False,url not starting with http,[],False
Mener des actions en faveur des piétons et visant à limiter les comportements à risque,/aides/0ad9-securite-routiere-actions-en-faveur-des-pieto/,103262,True,,False,url not starting with http,[],False
Développer l'usage du vélo au quotidien,/aides/9ec7-plan-velo-regional/,103263,True,,False,url not starting with http,[],False
Soutenir l'amélioration de la desserte des zones logistiques,/aides/d951-soutien-a-lamelioration-de-la-desserte-des-zo/,103265,True,,False,url not starting with http,[],False
Mener des actions d’innovation en matière de logistique,/aides/5864-soutien-aux-actions-dinnovation-en-matiere-de/,103266,True,,False,url not starting with http,[],False
Accompagner les territoires pour une logistique vecteur de développement local,/aides/56b1-accompagnement-des-territoires-pour-une-logis/,103267,True,,False,url not starting with http,[],False
Porter un projet œuvrant à la valorisation des maisons d’artistes remarquables,/aides/408a-aide-aux-projets-uvrant-a-la-valorisation-des/,103269,True,,False,url not starting with http,[],False
Equiper ma collectivité en vidéoprotection,/aides/feda-soutien-a-lequipement-en-videoprotection/,103271,True,,False,url not starting with http,[],False
Soutenir les festivals cinématographiques pour encourager la diffusion de films de qualité sur tout le territoire francilien,/aides/bee9-soutien-aux-manifestations-cinematographiques/,103272,True,,False,url not starting with http,[],False
Soutenir les réseaux cinématographiques pour encourager la diffusion de films de qualité sur tout le territoire francilien,/aides/67d3-soutien-aux-reseaux-cinematographiques/,103273,True,,False,url not starting with http,[],False
"Produire des logements locatifs sociaux, très sociaux et intermédiaire",/aides/73cd-soutien-a-la-production-de-logements-locatifs/,103274,True,,False,url not starting with http,[],False
"Constituer ou renforcer le fonds d'une librairie indépendante dans une situation de création, reprise, déménagement ou rénovation",/aides/d07a-aide-a-la-librairie-independante/,103276,True,,False,url not starting with http,[],False
Intégrer une résidence d'écrivains et bénéficier d'une bourse à la création,/aides/6096-programme-de-residences-decrivains/,103277,True,,False,url not starting with http,[],False
Soutenir la promotion des éditeurs (aide aux projets des professionnels de la chaîne du livre),/aides/c779-aide-a-la-promotion-des-editeurs-aide-aux-pro/,103282,True,,False,url not starting with http,[],False
Renforcer la trésorerie des jeunes entreprises innovantes,/aides/742b-pret-damorcage/,103285,True,,False,url not starting with http,[],False
Favoriser la croissance des structures de l'économie sociale et solidaire à fort potentiel,/aides/b54e-invess-ile-de-france/,103286,True,,False,url not starting with http,[],False
Accompagner des entrepreneurs en franchise tout au long de leur projet de création ou reprise d’entreprise : Monte Ta Franchise,/aides/887d-monte-ta-franchise/,103287,True,,False,url not starting with http,[],False
Renforcer la structure financière des petites entreprises,/aides/39d7-pret-croissance-tpe/,103288,True,,False,url not starting with http,[],False
Aider à l'investissement pour l'innovation sociale,/aides/0123-aide-regionale-a-linvestissement-pour-linnova/,103289,False,url changed to https://www.iledefrance.fr/solidarites-nouvelles-et-innovation-sociale-en-faveur-des-plus-precaires,False,url not starting with http,[],False
Soutenir les modes de garde innovants pour la petite enfance,/aides/887c-soutien-aux-modes-de-garde-innovants-pour-la-/,103290,True,,False,url not starting with http,[],False
Soutenir les jeunes entreprises innovantes en phase d'amorçage,/aides/211f-paris-region-venture-fund/,103291,True,,False,url not starting with http,[],False
Réhabiliter le patrimoine bâti rural agricole,/aides/6311-rehabilitation-du-patrimoine-bati-rural-agric/,103293,True,,False,url not starting with http,[],False
Aider à l’effectivité des droits culturels des personnes en situation de handicap,/aides/21f7-aide-pour-leffectivite-des-droits-culturels-d/,103295,True,,False,url not starting with http,[],False
Aider à la rénovation thermique,/aides/e345-aide-a-la-renovation-thermique/,103307,True,,False,url not starting with http,[],False
Favoriser la santé et le bien-être des animaux de compagnie,/aides/e411-region-ile-de-france-amie-des-animaux-de-comp/,103319,False,url changed to https://www.iledefrance.fr/soutien-aux-projets-en-faveur-des-animaux-de-compagnie,False,url not starting with http,[],False
Créer ou moderniser les scieries artisanales et semi-industrielles,/aides/30cb-creation-ou-modernisation-de-scieries-artisan/,103320,True,,False,url not starting with http,[],False
Prévenir et promouvoir l’éducation à la santé,/aides/c8b2-prevention-sante-jeunes/,103321,False,url changed to https://www.iledefrance.fr/prevention-sante-des-jeunes,False,url not starting with http,[],False
"Informer et donner accès aux droits en matière de sexualité, contraception et IVG",/aides/5b42-contraception-grossesses-precoces-ivg/,103322,True,,False,url not starting with http,[],False
Lutter contre le VIH,/aides/ed00-lutte-contre-le-vih/,103323,False,url changed to https://www.iledefrance.fr/lutte-contre-le-vihsida,False,url not starting with http,[],False
Investir dans les nouvelles technologies pour améliorer la santé des Franciliens et le travail des soignants,/aides/3dfa-sante-numerique-et-innovation/,103324,True,,False,url not starting with http,[],False
Faciliter le financement de la reprise de PME par crédit bancaire,/aides/04e1-contrat-de-developpement-transmission/,103329,True,,False,url not starting with http,[],False
Soutenir les victimes d'infractions pénales,/aides/53fb-mieux-proteger-les-victimes/,103338,True,,False,url not starting with http,[],False
"Soutenir la production de résidences pour jeunes, apprentis et étudiants",/aides/0d41-soutien-a-la-production-de-residences-pour-je/,103339,True,,False,url not starting with http,[],False
"Soutenir la création 
nette de logements locatifs intermédiaires destinés aux travailleurs clés indispensables au bon fonctionnement de la société.",/aides/7562-logement-locatif-intermediaire-lli/,103340,True,,False,url not starting with http,[],False
Favoriser un tourisme durable et résilient,/aides/d52d-fonds-regional-tourisme/,103341,False,url changed to https://www.iledefrance.fr/fonds-regional-pour-le-tourisme,False,url not starting with http,[],False
"Augmenter le nombre de terrains synthétiques de grands jeux, multisports",/aides/a6b9-terrains-synthetiques-de-grands-jeux/,103351,True,,False,url not starting with http,[],False
Développer les équipements sportifs de proximité,/aides/cf7d-aide-aux-equipements-sportifs-de-proximite/,103352,True,,False,url not starting with http,[],False
"Construire, rénover ou étendre les piscines",/aides/44c4-plan-piscines-regional/,103353,True,,False,url not starting with http,[],False
"Construire, rénover ou étendre les équipements sportifs mis à disposition des lycées",/aides/6233-aide-aux-equipements-sportifs-mis-a-dispositi/,103354,True,,False,url not starting with http,[],False
Soutenir développement des équipements sportifs d’intérêt régional (ESIR),/aides/ba44-aide-aux-equipements-sportifs-dinteret-region/,103355,True,,False,url not starting with http,[],False
Augmenter l'impact social des entreprises,/aides/da49-conseil-en-innovation-sociale/,103359,True,,False,url not starting with http,[],False
Lutter contre la précarité menstruelle des étudiantes,/aides/5726-plan-durgence-en-faveur-des-etudiants-lutte-c/,103362,True,,False,url not starting with http,[],False
Valoriser le patrimoine labellisé d’intérêt régional,/aides/f916-aide-aux-projets-uvrant-a-la-valorisation-du-/,103379,True,,False,url not starting with http,[],False
Accompagner les associations de valorisation du patrimoine,/aides/9338-aide-aux-projets-des-reseaux-franciliens-uvra/,103380,True,,False,url not starting with http,[],False
Soutenir  la restauration et  l’aménagement du patrimoine labellisé d’intérêt régional,/aides/4eea-soutien-a-la-restauration-et-a-lamenagement-d/,103381,True,,False,url not starting with http,[],False
Financer la restauration et  l’aménagement des maisons d’artistes remarquables,/aides/0241-aide-a-la-restauration-et-a-lamenagement-des-/,103382,True,,False,url not starting with http,[],False
Soutenir les projets des musées œuvrant à la valorisation du patrimoine,/aides/77f9-aide-aux-projets-des-musees-uvrant-a-la-valor/,103383,True,,False,url not starting with http,[],False
Restaurer le patrimoine immobilier protégé,/aides/971f-aide-a-la-restauration-du-patrimoine-immobili/,103384,True,,False,url not starting with http,[],False
Restaurer les objets mobiliers protégés,/aides/1575-aide-a-la-restauration-des-objets-mobiliers-p/,103385,True,,False,url not starting with http,[],False
Construire et restaurer des orgues à tuyaux,/aides/7de3-construction-et-restauration-des-orgues-a-tuy/,103386,True,,False,url not starting with http,[],False
Développer la production de chaleur renouvelable et réseaux,/aides/a12b-production-de-chaleur-renouvelable-et-reseaux/,103390,True,,False,url not starting with http,[],False
Accroître la collection des musées,/aides/bb46-fonds-dacquisition-exceptionnelle-pour-les-co/,103396,True,,False,url not starting with http,[],False
Soutenir le développement de l'agriculture urbaine,/aides/028c-agriculture-urbaine/,103398,True,,False,url not starting with http,[],False
Soutenir le développement de l’agriculture dans les zones périurbaines,/aides/2cb9-soutien-a-lagriculture-dans-les-zones-periurb/,103399,True,,False,url not starting with http,[],False
"Soutenir la création d'un réseau régional de lignes cyclables directes, sécurisées et confortables-  Réseau express vélo régional (RER Vélo)",/aides/bbd5-reseau-express-velo-regional-rer-velo/,103400,True,,False,url not starting with http,[],False
Soutenir les projets participatifs et citoyens d'énergies renouvelables,/aides/bf74-projets-citoyens-denergies-renouvelables/,103402,True,,False,url not starting with http,[],False
Développer les énergies renouvelables électriques,/aides/2757-developpement-des-energies-renouvelables-elec/,103406,True,,False,url not starting with http,[],False
Soutenir les manifestations littéraires,/aides/8893-aide-aux-manifestations-litteraires/,103407,True,,False,url not starting with http,[],False
Soutenir les projets des groupements (aide aux projets des professionnels de la chaîne du livre),/aides/6eda-aide-aux-projets-des-groupements-aide-aux-pro/,103408,True,,False,url not starting with http,[],False
Soutenir les projets éditoriaux exceptionnels (aide aux projets des professionnels du livre),/aides/ef30-aide-aux-projets-editoriaux-exceptionnels-aid/,103411,True,,False,url not starting with http,[],False
Soutenir l'installation des professionnels de santé libéraux,/aides/1133-aide-a-linstallation-des-professionnels-de-sa/,103413,True,,False,url not starting with http,[],False
Soutenir les professionnels de santé dans l'exercice de leur activité,/aides/467c-soutien-aux-professionnels-de-sante-dans-lexe/,103414,False,url changed to https://www.iledefrance.fr/ameliorer-les-conditions-dexercice-des-professionnels-de-sante,False,url not starting with http,[],False
Financer l'installation des étudiants en formation kinésithérapie et maïeutique,/aides/ad5d-bourse-daide-a-linstallation-des-etudiants-en/,103415,True,,False,url not starting with http,[],False
"Soutenir les grandes vulnérabilités (après-cancer, soins palliatifs, dépranocytose)",/aides/6e4d-soutien-aux-grandes-vulnerabilites/,103416,False,url changed to https://www.iledefrance.fr/soutien-aux-personnes-concernees-par-lapres-cancer-la-drepanocytose-ou-les-soins-palliatifs,False,url not starting with http,[],False
"Encourager et soutenir les actions contribuant à préserver et restaurer les espèces, les milieux naturels, les continuités écologiques et les réservoirs de biodiversité",/aides/b728-reconquete-de-la-biodiversite/,103417,True,,False,url not starting with http,[],False
"Préserver, restaurer et valoriser les milieux aquatiques et humides",/aides/d1f8-eau-et-milieux-aquatiques-et-humides/,103418,True,,False,url not starting with http,[],False
Créer des espaces verts,/aides/e8ea-creation-despaces-verts/,103419,False,url changed to https://www.iledefrance.fr/creation-et-amelioration-despaces-verts,False,url not starting with http,[],False
Résorber des dépôts sauvages de déchets d'importance régionale et situations exceptionnelles,/aides/e7cd-resorption-des-depots-sauvages-de-dechets-dim/,103444,True,,False,url not starting with http,[],False
Résorber les dépôts sauvages de déchets sur les terres agricoles,/aides/96e3-resorption-des-depots-sauvages-de-dechets-sur/,103445,True,,False,url not starting with http,[],False
Prévenir et lutter contre les dépôts sauvages de déchets,/aides/fac8-projets-territoriaux-de-prevention-et-lutte-c/,103446,True,,False,url not starting with http,[],False
Prévenir et valoriser les déchêts : zéro déchet et économie circulaire,/aides/987a-zero-dechet-et-economie-circulaire/,103447,True,,False,url not starting with http,[],False
"Financer des projets d’énergies renouvelables thermiques à partir de biomasse et présentant les meilleures performances environnementales, énergétiques et économiques.",/aides/09ea-construction-de-chaufferies-biomasse/,103448,True,,False,url not starting with http,[],False
Favoriser la transition énergétique : aide aux études,/aides/0c3a-aide-aux-etudes-energie-climat/,103449,True,,False,url not starting with http,[],False
Réduire l’impact de la pollution lumineuse et permettre la création de la trame noire,/aides/83f2-modernisation-de-leclairage-public-et-reducti/,103457,True,,False,url not starting with http,[],False
Lever les freins à la structuration d’un réseau opérationnel de distribution de l’hydrogène : accessibilité et interopérabilité,/aides/d44a-innovation-et-structuration-de-la-filiere-hyd/,103458,True,,False,url changed to https://mesdemarches.iledefrance.fr/aides/#/cridfprd/,[],False
Installer des panneaux photovoltaïques sur votre bâti ou votre territoire,/aides/f21c-mobilisation-des-collectivites-pour-une-ile-d/,103459,True,,False,url changed to https://mesdemarches.iledefrance.fr/aides/#/cridfprd/,[],False
"Accompagner les collectivités dans leurs projets d’investissement concourant à l’aménagement, au développement et à l’équipement cohérent et durable du territoire",/aides/36b2-contrat-damenagement-regional-car/,103460,True,,False,url changed to https://mesdemarches.iledefrance.fr/aides/#/cridfprd/,[],False
"Soutenir les projets de constructions, de rénovations ou d’aménagements des collectivités - contact rural",/aides/2d6b-contrat-rural/,103461,True,,False,url changed to https://mesdemarches.iledefrance.fr/aides/#/cridfprd/,[],False
Accélérer la transition énergétique avec des projets présentants un caractère disruptif sur le plan technologique ou méthodologique,/aides/5204-solutions-innovantes-de-rupture/,103463,True,,False,url not starting with http,[],False
